"Format","AiM CSV File"
"Session","Fuji GP Sh"
"Vehicle","SFJ"
"Racer","CMD"
"Championship","Fuji Practice"
"Comment",""
"Date","11/04/2025"
"Time","15:50:07"
"Sample Rate","20"
"Duration","1696.94"
"Segment","Session"
"Beacon Markers","193.611","320.961","450.167","569.437","688.127","819.303","947.652","1079.43","1202.58","1322.38","1445.26","1578.53","1696.96"
"Segment Times","3:13.611","2:07.350","2:09.206","1:59.270","1:58.690","2:11.176","2:08.349","2:11.778","2:03.153","1:59.801","2:02.877","2:13.267","1:58.430"

"Time","GPS Speed","GPS Heading","GPS Latitude","GPS Longitude","GPS Altitude","GPS Nsat","GPS PosAccuracy","GPS SpdAccuracy","GPS LatAcc","GPS InlineAcc","GPS Yaw Rate","Predictive Time","Best Run Diff","Best Today Diff","Prev Lap Diff","Ref Lap Diff","LoggerTemp","External Voltage","ADC Voffset","Lateral Grip","RPM","WT","steering","BRK","ACCEL","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","Luminosity","StartRec"
"s","km/h","deg","deg","deg","m"," ","m","km/h","g","g","deg/s","ms","ms","ms","ms","ms","C","V","mV"," ","rpm","C","deg","bar","mm","g","g","g","deg/s","deg/s","deg/s","%"," "

"663.600","126.4021","223.1325","35.36732548","138.92145782","612.45","15","0.42","0.43","0.51","0.42","8.1","118572","-698","-12290","-12290","-12290","16.0","13.4","197.9","10","5669","52.8","-13.3","-0.13","52","0.18","0.42","-1.32","-0.6","2.5","9.4","8.64","1"
"663.650","126.8589","223.9098","35.36731388","138.92144449","612.48","15","0.42","0.43","0.51","0.24","8.1","118572","-698","-12290","-12290","-12290","16.0","13.4","197.9","12","5710","52.9","-15.3","-0.18","52","0.36","0.61","-2.03","0.2","3.9","8.8","8.56","1"
"663.700","127.2455","224.2437","35.36730232","138.92143086","612.51","15","0.42","0.43","0.50","0.23","8.0","118572","-698","-12290","-12290","-12290","16.0","13.4","197.9","14","5732","52.9","-17.5","-0.15","52","0.56","0.72","-2.42","1.4","2.0","6.4","8.48","1"
"663.750","127.6671","224.3587","35.36729078","138.92141707","612.54","15","0.42","0.43","0.49","0.23","7.7","118572","-698","-12290","-12290","-12290","16.0","13.4","197.9","16","5725","52.8","-18.5","-0.16","52","0.41","0.48","-1.72","2.0","0.4","5.2","8.40","1"
"663.800","128.0726","224.9673","35.36727921","138.92140319","612.58","15","0.42","0.43","0.46","0.24","7.3","118543","-727","-12290","-12290","-12290","16.0","13.4","197.9","16","5758","52.8","-18.3","-0.11","53","0.09","0.31","-1.19","1.3","1.0","4.9","8.31","1"
"663.850","128.7436","225.3115","35.36726777","138.92138918","612.60","15","0.42","0.43","0.43","0.39","6.8","118543","-727","-12290","-12290","-12290","16.0","13.4","197.9","15","5789","52.9","-17.2","-0.16","53","0.23","0.37","-1.49","0.4","3.3","4.7","8.23","1"
"663.900","129.1145","225.5024","35.36725636","138.92137504","612.63","15","0.42","0.43","0.43","0.22","6.7","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","15","5804","52.9","-13.8","-0.07","53","0.52","0.57","-1.98","-0.2","2.4","6.8","8.15","1"
"663.950","129.6827","226.1143","35.36724492","138.92136076","612.67","14","0.42","0.43","0.41","0.32","6.4","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","14","5829","52.9","-8.8","-0.10","53","0.51","0.73","-1.94","0.2","0.7","9.6","8.06","1"
"664.000","130.2598","226.3633","35.36723353","138.92134624","612.71","14","0.42","0.43","0.57","0.33","8.9","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","15","5837","52.8","-6.3","0.12","52","0.40","0.73","-1.42","0.4","1.4","12.5","7.98","1"
"664.050","130.7608","227.4261","35.36722215","138.92133160","612.76","14","0.42","0.43","0.71","0.28","11.0","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","17","5865","52.8","-5.5","0.23","52","0.40","0.80","-1.31","-0.7","1.2","13.9","7.90","1"
"664.100","131.1989","228.2111","35.36721096","138.92131667","612.82","14","0.42","0.43","0.81","0.25","12.5","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","20","5905","52.9","-5.4","0.37","47","0.42","1.01","-1.49","-0.7","0.3","15.0","7.82","1"
"664.150","131.6754","228.7207","35.36719990","138.92130149","612.85","14","0.42","0.43","0.85","0.26","13.1","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","23","5917","52.9","-6.0","0.53","40","0.43","1.09","-1.49","-0.0","0.3","15.8","7.73","1"
"664.200","131.9384","229.7730","35.36718898","138.92128624","612.90","14","0.42","0.46","0.84","0.13","12.9","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","26","5929","52.8","-5.5","0.43","34","0.39","1.03","-1.13","0.4","0.5","15.0","7.65","1"
"664.250","132.2568","230.7384","35.36717825","138.92127067","612.96","15","0.42","0.47","1.07","0.19","16.4","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","29","5952","52.9","-6.4","0.58","24","0.24","1.04","-1.07","0.2","0.6","14.0","7.57","1"
"664.300","132.5485","231.7714","35.36716768","138.92125483","613.01","15","0.42","0.52","1.04","0.16","15.9","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","30","5956","52.8","-6.8","0.89","14","0.09","0.97","-1.06","0.3","2.2","14.1","7.57","1"
"664.350","132.7297","232.2696","35.36715741","138.92123883","613.10","15","0.42","0.59","1.30","0.10","19.8","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","34","5930","52.8","-7.6","2.80","8","-0.03","0.98","-1.01","0.7","1.7","14.8","7.59","1"
"664.400","132.7699","233.3837","35.36714722","138.92122268","613.18","15","0.42","0.58","1.22","0.01","18.6","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","37","5886","52.9","-8.6","7.03","4","-0.15","1.12","-1.28","1.1","-0.5","16.4","7.60","1"
"664.450","132.4655","234.1573","35.36713730","138.92120631","613.25","15","0.42","0.58","1.10","-0.19","16.7","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","37","5859","52.9","-10.9","10.41","1","-0.34","1.06","-1.30","1.3","0.3","18.0","7.61","1"
"664.500","132.0158","234.9712","35.36712768","138.92118998","613.33","15","0.42","0.58","0.95","-0.26","14.5","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","37","5783","52.9","-13.1","11.99","1","-0.52","1.02","-0.85","1.5","0.6","18.1","7.63","1"
"664.550","131.3962","235.5891","35.36711829","138.92117355","613.38","15","0.42","0.58","1.07","-0.36","16.5","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","35","5666","52.9","-16.1","12.10","0","-0.29","1.36","-1.05","1.2","0.8","18.6","7.64","1"
"664.600","130.6922","236.9811","35.36710913","138.92115716","613.44","15","0.42","0.58","1.09","-0.40","16.9","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","34","5653","52.9","-20.6","11.37","0","0.06","1.58","-1.29","1.2","3.2","17.0","7.65","1"
"664.650","129.5198","237.5582","35.36710045","138.92114078","613.51","15","0.42","0.61","1.17","-0.69","18.2","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","34","5665","53.0","-22.0","10.85","0","-0.45","1.25","-0.48","1.8","3.1","14.4","7.66","1"
"664.700","128.7132","238.5027","35.36709191","138.92112430","613.59","15","0.42","0.63","1.08","-0.47","17.0","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","35","5607","53.0","-21.9","10.22","0","-0.52","1.31","-0.93","1.7","0.3","13.7","7.68","1"
"664.750","127.8021","238.8547","35.36708365","138.92110777","613.66","15","0.42","0.65","1.04","-0.50","16.4","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","35","5576","53.0","-21.2","10.89","0","-0.52","1.39","-1.24","1.7","-2.2","13.8","7.69","1"
"664.800","127.0177","239.9126","35.36707551","138.92109126","613.72","15","0.42","0.62","0.89","-0.44","14.1","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","34","5535","52.9","-18.0","11.55","0","-0.78","1.26","-0.74","1.0","-0.4","13.3","7.70","1"
"664.850","126.2035","241.1633","35.36706771","138.92107476","613.79","15","0.42","0.61","1.04","-0.47","16.7","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","33","5490","52.8","-16.7","11.89","0","-0.37","1.20","-1.10","0.4","1.1","13.5","7.72","1"
"664.900","125.2465","241.9631","35.36706027","138.92105817","613.86","15","0.43","0.63","1.13","-0.53","18.2","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","33","5453","52.9","-17.3","12.47","0","-0.15","1.08","-1.26","0.1","1.0","13.9","7.73","1"
"664.950","124.2879","242.9731","35.36705309","138.92104164","613.94","15","0.43","0.67","1.01","-0.57","16.5","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","33","5407","53.0","-16.9","12.51","0","-0.15","1.14","-1.63","0.3","-1.1","15.0","7.74","1"
"665.000","123.2202","243.7749","35.36704622","138.92102512","614.00","15","0.43","0.68","0.97","-0.59","16.0","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","34","5365","53.0","-17.8","13.32","0","-0.32","1.20","-1.77","-0.1","-0.1","16.2","7.76","1"
"665.050","121.9889","244.6808","35.36703961","138.92100867","614.05","15","0.43","0.68","1.10","-0.71","18.3","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","34","5313","53.0","-18.1","14.05","0","-0.73","1.08","-1.59","0.5","0.6","15.0","7.77","1"
"665.100","120.7565","245.9801","35.36703329","138.92099228","614.11","15","0.43","0.68","1.06","-0.70","17.8","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","34","5268","53.1","-17.4","13.95","0","-0.82","0.99","-1.23","0.9","0.1","12.9","7.78","1"
"665.150","119.6432","246.8322","35.36702733","138.92097588","614.15","15","0.43","0.68","1.23","-0.62","20.8","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","35","5242","53.2","-17.1","13.98","21","-0.46","1.08","-1.38","1.1","0.7","12.1","7.79","1"
"665.200","118.7577","247.7627","35.36702157","138.92095939","614.20","15","0.43","0.68","1.13","-0.48","19.2","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","37","5204","52.9","-14.3","13.40","46","-0.28","1.20","-2.02","2.5","0.8","13.7","7.81","1"
"665.250","117.7727","248.0283","35.36701607","138.92094288","614.25","15","0.43","0.68","0.99","-0.57","17.0","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","36","5527","52.9","-14.4","13.08","52","-0.08","1.04","-1.68","-0.4","3.4","19.4","7.82","1"
"665.300","116.2195","249.0379","35.36701076","138.92092676","614.31","14","0.43","0.65","0.84","-0.88","14.7","118543","-727","-12290","-12290","-12290","16.0","13.4","198.0","34","6380","53.0","-15.6","12.06","28","0.16","1.03","-1.13","-0.4","4.5","19.9","7.78","1"
"665.350","115.1442","249.7317","35.36700569","138.92091053","614.38","14","0.43","0.63","1.05","-0.54","18.5","118555","-715","-12290","-12290","-12290","16.0","13.4","198.0","33","6705","52.8","-11.7","12.11","6","-0.01","1.03","-1.22","1.8","0.3","12.5","7.75","1"
"665.400","115.1610","250.7964","35.36700074","138.92089406","614.44","14","0.43","0.58","0.98","0.09","17.2","118555","-715","-12290","-12290","-12290","16.0","13.4","198.0","31","6535","52.7","-10.2","12.89","1","-0.22","1.05","-1.46","2.5","-0.6","9.8","7.71","1"
"665.450","114.2704","252.0645","35.36699611","138.92087778","614.51","14","0.43","0.58","1.18","-0.58","20.9","118555","-715","-12290","-12290","-12290","16.0","13.4","198.0","33","6290","52.8","-15.0","12.66","0","-0.31","1.00","-1.38","1.8","2.0","12.1","7.67","1"
"665.500","113.0185","252.2590","35.36699183","138.92086157","614.58","14","0.43","0.60","1.15","-0.70","20.5","118555","-715","-12290","-12290","-12290","16.0","13.4","198.0","35","6235","52.8","-13.2","12.47","0","-0.66","0.99","-1.09","1.2","0.3","12.8","7.63","1"
"665.550","111.7557","253.2625","35.36698763","138.92084547","614.67","14","0.43","0.55","0.79","-0.74","14.3","118555","-715","-12290","-12290","-12290","16.0","13.4","198.0","34","6243","52.8","-13.0","11.10","1","-0.70","1.04","-1.19","1.1","1.7","15.5","7.59","1"
"665.600","110.4659","253.9055","35.36698374","138.92082958","614.75","14","0.43","0.54","0.94","-0.71","17.2","118555","-715","-12290","-12290","-12290","16.0","13.4","198.0","33","6280","52.8","-14.7","10.97","1","-0.55","0.95","-0.95","0.9","2.9","15.9","7.55","1"
"665.650","109.4793","254.8158","35.36698001","138.92081375","614.83","14","0.43","0.50","0.95","-0.54","17.6","118555","-715","-12290","-12290","-12290","16.0","13.4","198.0","31","6198","52.9","-7.8","11.91","1","-0.61","1.03","-1.05","0.3","-0.4","14.0","7.51","1"
"665.700","108.6119","256.1622","35.36697650","138.92079790","614.92","14","0.43","0.50","0.88","-0.50","16.4","118555","-715","-12290","-12290","-12290","16.0","13.4","197.9","29","6115","52.9","-5.0","11.88","0","-0.72","1.12","-1.33","0.6","0.4","16.8","7.47","1"
"665.750","107.5647","256.8808","35.36697333","138.92078211","614.99","14","0.43","0.53","1.13","-0.59","21.2","118555","-715","-12290","-12290","-12290","16.0","13.4","197.9","31","6084","52.9","-6.6","11.36","0","-0.72","1.09","-1.18","1.0","1.5","20.0","7.44","1"
"665.800","106.5284","257.4648","35.36697036","138.92076647","615.09","14","0.43","0.54","1.06","-0.59","20.1","118555","-715","-12290","-12290","-12290","16.0","13.4","197.9","32","5998","52.7","-4.9","10.86","1","-0.61","1.21","-1.24","1.4","-0.2","19.5","7.40","1"
"665.850","105.6014","259.6627","35.36696754","138.92075095","615.19","14","0.43","0.51","0.97","-0.52","18.6","118555","-715","-12290","-12290","-12290","16.0","13.4","197.9","33","5943","52.8","-6.3","10.03","1","-0.36","1.35","-1.89","1.6","-0.2","19.7","7.36","1"
"665.900","104.5102","260.1598","35.36696523","138.92073541","615.29","14","0.43","0.54","1.13","-0.61","22.0","118555","-715","-12290","-12290","-12290","16.0","13.4","197.9","35","5918","52.8","-6.3","8.35","0","-0.23","1.13","-1.58","1.3","0.8","20.7","7.32","1"
"665.950","103.5567","261.0474","35.36696306","138.92072003","615.39","14","0.43","0.54","1.13","-0.53","22.0","118555","-715","-12290","-12290","-12290","16.0","13.4","197.9","35","5845","52.8","0.9","6.03","1","-0.37","1.26","-1.14","0.9","-0.4","20.0","7.28","1"
"666.000","102.7773","263.7297","35.36696109","138.92070471","615.48","14","0.43","0.54","1.02","-0.43","20.0","118555","-715","-12290","-12290","-12290","16.0","13.4","197.9","35","5780","53.0","4.2","5.06","1","-0.33","1.46","-1.22","0.7","-0.1","23.4","7.24","1"
"666.050","101.9233","264.4260","35.36695973","138.92068949","615.54","14","0.43","0.58","1.44","-0.49","28.7","118555","-715","-12290","-12290","-12290","16.0","13.4","197.9","38","5746","53.0","2.0","5.46","1","-0.15","1.41","-1.56","1.9","0.1","26.7","7.20","1"
"666.100","101.2939","265.2983","35.36695852","138.92067429","615.62","14","0.43","0.58","1.24","-0.37","24.7","118555","-715","-12290","-12290","-12290","16.0","13.4","197.9","39","5694","53.0","2.5","5.92","1","-0.02","1.47","-1.89","2.2","-2.2","25.5","7.17","1"
"666.150","100.4501","266.0093","35.36695751","138.92065923","615.72","15","0.43","0.58","1.09","-0.48","21.9","118555","-715","-12290","-12290","-12290","16.0","13.4","197.9","39","5660","53.0","-1.6","6.21","1","-0.43","1.34","-1.44","2.8","-0.4","26.1","7.13","1"
"666.200","99.5607","268.4260","35.36695666","138.92064434","615.82","15","0.43","0.54","1.16","-0.51","23.5","118555","-715","-12290","-12290","-12290","16.0","13.4","197.9","40","5626","53.1","-9.4","5.89","1","-0.44","1.20","-0.98","1.1","0.7","27.5","7.09","1"
"666.250","98.7604","269.5496","35.36695633","138.92062942","615.91","15","0.43","0.54","1.35","-0.45","27.7","118555","-715","-12290","-12290","-12290","16.0","13.4","197.9","39","5552","53.0","-10.4","4.95","0","-0.20","1.30","-1.08","1.4","-0.6","26.2","7.05","1"
"666.300","97.8834","271.1496","35.36695623","138.92061486","616.03","15","0.43","0.58","1.38","-0.49","28.5","118555","-715","-12290","-12290","-12290","16.0","13.4","197.9","40","5499","53.0","-8.6","4.01","0","-0.56","1.23","-0.94","1.2","1.7","24.6","6.99","1"
"666.350","97.1279","272.2796","35.36695647","138.92060027","616.15","15","0.43","0.60","1.47","-0.42","30.6","118555","-715","-12290","-12290","-12290","16.0","13.4","197.9","43","5466","53.0","-6.3","2.42","0","-0.45","1.21","-1.34","1.6","1.1","23.1","6.92","1"
"666.400","96.3274","273.3169","35.36695694","138.92058573","616.27","15","0.43","0.58","1.26","-0.47","26.4","118555","-715","-12290","-12290","-12290","16.0","13.4","197.9","44","5428","53.1","-3.2","1.60","0","-0.48","1.19","-1.20","2.2","-1.5","21.8","6.85","1"
"666.450","95.7372","275.8708","35.36695762","138.92057141","616.39","15","0.43","0.58","1.16","-0.32","24.4","118555","-715","-12290","-12290","-12290","16.0","13.4","197.9","43","5404","53.0","-0.1","0.92","3","-0.34","1.53","-1.81","0.7","-0.3","22.8","6.79","1"
"666.500","95.1237","277.2642","35.36695882","138.92055707","616.49","15","0.43","0.58","1.43","-0.36","30.5","118555","-715","-12290","-12290","-12290","16.0","13.4","197.9","43","5375","53.1","0.2","0.76","6","-0.31","1.51","-1.36","0.9","2.5","26.0","6.72","1"
"666.550","94.4270","278.6207","35.36696029","138.92054295","616.57","15","0.43","0.58","1.46","-0.39","31.2","118555","-715","-12290","-12290","-12290","16.0","13.4","197.9","43","5344","53.0","4.9","0.82","7","0.09","1.71","-1.50","1.1","1.0","26.0","6.66","1"
"666.600","93.9726","280.1223","35.36696203","138.92052891","616.67","15","0.43","0.58","1.36","-0.23","29.3","118555","-715","-12290","-12290","-12290","16.0","13.4","197.9","44","5344","52.9","14.9","0.98","6","-0.10","1.86","-1.37","1.3","2.0","25.2","6.59","1"
"666.650","93.3853","281.8961","35.36696406","138.92051494","616.75","15","0.43","0.54","1.34","-0.35","29.1","118555","-715","-12290","-12290","-12290","16.0","13.4","197.9","45","5356","53.0","18.9","0.60","4","0.13","1.91","-1.90","1.5","1.4","28.0","6.52","1"
"666.700","92.8049","282.6795","35.36696642","138.92050119","616.83","15","0.43","0.58","1.42","-0.33","31.1","118555","-715","-12290","-12290","-12290","16.0","13.4","197.9","45","5320","53.2","16.0","0.46","2","0.09","1.70","-2.01","1.5","-0.3","28.4","6.46","1"
"666.750","92.2291","284.5548","35.36696890","138.92048766","616.93","15","0.42","0.58","1.26","-0.31","27.6","118555","-715","-12290","-12290","-12290","16.0","13.4","197.9","44","5228","53.0","7.7","0.59","1","-0.17","1.45","-1.58","1.7","1.2","28.0","6.39","1"
"666.800","91.6924","285.7847","35.36697174","138.92047428","617.03","15","0.42","0.58","1.39","-0.31","30.7","118555","-715","-12290","-12290","-12290","16.0","13.4","197.9","44","5168","53.0","-9.9","0.73","0","-0.11","1.18","-1.44","3.7","2.3","27.8","6.33","1"
"666.850","91.0307","287.3011","35.36697480","138.92046100","617.14","15","0.42","0.58","1.35","-0.38","29.9","118555","-715","-12290","-12290","-12290","16.0","13.4","197.9","44","5176","53.0","-20.8","0.78","3","0.15","1.00","-1.69","2.5","0.7","21.5","6.26","1"
"666.900","90.5965","288.7219","35.36697813","138.92044789","617.26","15","0.42","0.56","1.25","-0.24","27.9","118555","-715","-12290","-12290","-12290","16.0","13.4","198.0","42","5150","53.2","-20.0","0.85","6","0.21","1.20","-2.15","1.8","-0.6","15.7","6.20","1"
"666.950","90.1974","289.5990","35.36698169","138.92043498","617.37","15","0.42","0.54","1.24","-0.24","27.8","118555","-715","-12290","-12290","-12290","16.0","13.4","198.0","42","5134","53.2","-13.7","0.86","8","0.11","1.14","-1.57","0.2","2.6","14.5","6.13","1"
"667.000","89.6376","292.2358","35.36698541","138.92042220","617.47","15","0.42","0.54","1.21","-0.33","27.3","118555","-715","-12290","-12290","-12290","16.0","13.4","198.0","41","5152","53.1","0.3","0.79","9","0.12","1.22","-1.46","0.6","0.9","13.4","6.06","1"
"667.050","89.4013","293.0308","35.36698966","138.92040944","617.56","15","0.42","0.50","1.26","-0.11","28.5","118555","-715","-12290","-12290","-12290","16.0","13.4","198.0","40","5166","53.2","13.1","0.85","8","0.16","1.44","-1.80","0.3","0.2","17.2","6.00","1"
"667.100","88.9224","294.3617","35.36699396","138.92039703","617.63","14","0.42","0.50","1.27","-0.26","28.9","118555","-715","-12290","-12290","-12290","16.0","13.4","198.0","40","5190","53.1","17.3","0.74","7","0.23","1.38","-1.88","0.8","2.3","24.2","5.93","1"
"667.150","88.6720","295.9229","35.36699853","138.92038467","617.72","15","0.42","0.50","1.31","-0.13","29.9","118555","-715","-12290","-12290","-12290","16.0","13.4","198.0","41","5184","53.1","22.4","0.82","3","-0.10","1.29","-1.40","0.9","2.5","28.3","5.87","1"
"667.200","88.4226","297.3010","35.36700334","138.92037251","617.80","15","0.42","0.50","1.24","-0.16","28.4","118555","-715","-12290","-12290","-12290","16.0","13.4","198.0","41","5075","53.2","27.9","0.78","1","-0.37","1.29","-0.92","1.1","3.0","31.0","5.80","1"
